Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
May,2017,Department of Homeland Security,Transportation Security Administration,Federal Air Marshals,70-0541,No Year,No Year,70-0541 /X - Federal Air Marshals,$0.2M,$0.2M,100.0%
May,2017,Department of Homeland Security,Transportation Security Administration,"Research and Development, TSA, Homeland Security",70-0553,No Year,No Year,"70-0553 /X - Research and Development, TSA, Homeland Security",$0.2M,$0.2M,100.0%
May,2017,Department of Homeland Security,U.S. Immigration and Customs Enforcement,"Procurement, Construction, and Improvements",70-0545,FY2014-FY2017,2017,"70-0545 14/17 - Procurement, Construction, and Improvements",$0.1M,$0.2M,41.8%
May,2017,Department of Homeland Security,United States Secret Service,"Procurement, Construction, and Improvements",70-0401,FY2015-FY2017,2017,"70-0401 15/17 - Procurement, Construction, and Improvements",$0.2M,$0.2M,96.6%
May,2017,Department of Homeland Security,Domestic Nuclear Detection Office,Research and Development,70-0860,No Year,No Year,70-0860 /X - Research and Development,$0.1M,$0.1M,100.0%
May,2017,Department of Homeland Security,Federal Emergency Management Agency,Office for Domestic Preparedness,70-0511,No Year,No Year,70-0511 /X - Office for Domestic Preparedness,$0.1M,$0.1M,100.0%
May,2017,Department of Homeland Security,Federal Emergency Management Agency,"Readiness, Mitigation, Response, and Recovery",70-0711,No Year,No Year,"70-0711 /X - Readiness, Mitigation, Response, and Recovery",$0.1M,$0.1M,100.0%
May,2017,Department of Homeland Security,Office of the Secretary and Executive Management,Counterterrorism Fund,70-0101,No Year,No Year,70-0101 /X - Counterterrorism Fund,$0.1M,$0.1M,100.0%
May,2017,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Violent Crime,70-8598,No Year,No Year,70-8598 /X - Violent Crime,$0.1M,$0.1M,100.0%
May,2017,Department of Homeland Security,United States Secret Service,"Procurement, Construction, and Improvements",70-0401,FY2014-FY2018,2018,"70-0401 14/18 - Procurement, Construction, and Improvements",$0.1M,$0.1M,100.0%
May,2017,Department of Homeland Security,United States Secret Service,"Procurement, Construction, and Improvements",70-0401,FY2015-FY2019,2019,"70-0401 15/19 - Procurement, Construction, and Improvements",$0.1M,$0.1M,100.0%
May,2017,Department of Homeland Security,Federal Emergency Management Agency,Administrative and Regional Operations,70-0712,No Year,No Year,70-0712 /X - Administrative and Regional Operations,$0.0M,$0.0M,100.0%
May,2017,Department of Homeland Security,Transportation Security Administration,Surface Transportation Security,70-0551,No Year,No Year,70-0551 /X - Surface Transportation Security,$0.0M,$0.0M,100.0%
May,2017,Department of Homeland Security,United States Secret Service,"Procurement, Construction, and Improvements",70-0401,No Year,No Year,"70-0401 /X - Procurement, Construction, and Improvements",$0.0M,$0.0M,100.0%
May,2017,Department of Homeland Security,United States Secret Service,"Procurement, Construction, and Improvements",70-0401,FY2013-FY2017,2017,"70-0401 13/17 - Procurement, Construction, and Improvements",$0.0M,$0.0M,100.0%
May,2017,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage Insurance Guaranteed Loan Financing Account,86-4587,No Year,No Year,86-4587 /X - FHA-mutual Mortgage Insurance Guaranteed Loan Financing Account,"$28,343.6M","$47,463.5M",59.7%
May,2017,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage Insurance Capital Reserve Account,86-0236,No Year,No Year,86-0236 /X - FHA-mutual Mortgage Insurance Capital Reserve Account,"$46,869.6M","$46,869.6M",100.0%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Tenant-based Rental Assistance,86-0302,No Year,No Year,86-0302 /X - Tenant-based Rental Assistance,"$7,665.9M","$20,573.2M",37.3%
May,2017,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Capital Reserve Account,86-0238,No Year,No Year,86-0238 /X - Guarantees of Mortgage-backed Securities Capital Reserve Account,"$16,337.8M","$16,337.8M",100.0%
May,2017,Department of Housing and Urban Development,Housing Programs,Project-based Rental Assistance,86-0303,No Year,No Year,86-0303 /X - Project-based Rental Assistance,"$5,399.8M","$11,233.6M",48.1%
May,2017,Department of Housing and Urban Development,Housing Programs,FHA-general and Special Risk Guaranteed Loan Financing Account,86-4077,No Year,No Year,86-4077 /X - FHA-general and Special Risk Guaranteed Loan Financing Account,"$7,171.5M","$9,634.7M",74.4%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,FY2013-FY2017,2017,86-0162 13/17 - Community Development Fund,"$1,373.1M","$6,348.9M",21.6%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Operating Fund,86-0163,FY2017-FY2018,2018,86-0163 17/18 - Public Housing Operating Fund,"$2,163.7M","$4,290.4M",50.4%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,FY2017-FY2019,2019,86-0162 17/19 - Community Development Fund,"$3,059.2M","$3,060.0M",100.0%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,No Year,No Year,86-0162 /X - Community Development Fund,$728.4M,"$2,684.4M",27.1%
May,2017,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Financing Account,86-4240,No Year,No Year,86-4240 /X - Guarantees of Mortgage-backed Securities Financing Account,"$2,323.9M","$2,659.2M",87.4%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Homeless Assistance Grants,86-0192,FY2017-FY2019,2019,86-0192 17/19 - Homeless Assistance Grants,"$2,383.0M","$2,383.0M",100.0%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Homeless Assistance Grants,86-0192,FY2016-FY2018,2018,86-0192 16/18 - Homeless Assistance Grants,$224.7M,"$2,017.9M",11.1%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Capital Fund,86-0304,FY2017-FY2020,2020,86-0304 17/20 - Public Housing Capital Fund,"$1,903.8M","$1,905.3M",99.9%
May,2017,Department of Housing and Urban Development,Housing Programs,FHA-general and Special Risk Direct Loan Financing Account,86-4105,No Year,No Year,86-4105 /X - FHA-general and Special Risk Direct Loan Financing Account,$707.0M,"$1,231.0M",57.4%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Home Investment Partnerships Program,86-0205,FY2017-FY2020,2020,86-0205 17/20 - Home Investment Partnerships Program,$950.0M,$950.0M,100.0%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,FY2016-FY2018,2018,86-0162 16/18 - Community Development Fund,$8.1M,$789.6M,1.0%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Native American Housing Block Grants,86-0313,FY2017-FY2021,2021,86-0313 17/21 - Native American Housing Block Grants,$597.8M,$655.1M,91.3%
May,2017,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Loan Guarantee Program,86-0186,No Year,No Year,86-0186 /X - Guarantees of Mortgage-backed Securities Loan Guarantee Program,$392.4M,$637.0M,61.6%
May,2017,Department of Housing and Urban Development,Management and Administration,"Administration, Operations and Management",86-0335,FY2017,2017,"86-0335 /17 - Administration, Operations and Management",$201.8M,$519.4M,38.9%
May,2017,Department of Housing and Urban Development,Housing Programs,Housing for the Elderly,86-0320,FY2017-FY2020,2020,86-0320 17/20 - Housing for the Elderly,$332.6M,$502.4M,66.2%
May,2017,Department of Housing and Urban Development,Housing Programs,Flexible Subsidy Fund,86-4044,No Year,No Year,86-4044 /X - Flexible Subsidy Fund,$455.8M,$455.8M,100.0%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Operating Fund,86-0163,FY2016-FY2017,2017,86-0163 16/17 - Public Housing Operating Fund,$6.2M,$402.3M,1.5%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Housing Trust Fund,86-8560,No Year,No Year,86-8560 /X - Housing Trust Fund,$259.4M,$392.4M,66.1%
May,2017,Department of Housing and Urban Development,Management and Administration,Housing,86-0334,FY2017,2017,86-0334 /17 - Housing,$155.0M,$391.9M,39.5%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Housing Opportunities for Persons with AIDS,86-0308,FY2017-FY2018,2018,86-0308 17/18 - Housing Opportunities for Persons with AIDS,$356.0M,$356.0M,100.0%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Indian Housing Loan Guarantee Fund Financing Account,86-4104,No Year,No Year,86-4104 /X - Indian Housing Loan Guarantee Fund Financing Account,$326.8M,$353.4M,92.5%
May,2017,Department of Housing and Urban Development,Housing Programs,Emergency Homeowners' Relief Fund,86-0407,No Year,No Year,86-0407 /X - Emergency Homeowners' Relief Fund,$329.4M,$329.4M,100.0%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Housing Certificate Fund,86-0319,No Year,No Year,86-0319 /X - Housing Certificate Fund,$224.6M,$269.3M,83.4%
May,2017,Department of Housing and Urban Development,Management and Administration,Information Technology Fund,86-4586,FY2017-FY2018,2018,86-4586 17/18 - Information Technology Fund,$215.3M,$250.0M,86.1%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Home Investment Partnerships Program,86-0205,FY2016-FY2019,2019,86-0205 16/19 - Home Investment Partnerships Program,$4.9M,$226.9M,2.2%
May,2017,Department of Housing and Urban Development,Housing Programs,FHA-general and Special Risk Insurance Funds Liquidating Account,86-4072,No Year,No Year,86-4072 /X - FHA-general and Special Risk Insurance Funds Liquidating Account,$184.9M,$225.4M,82.0%
May,2017,Department of Housing and Urban Development,Management and Administration,Public and Indian Housing,86-0337,FY2017,2017,86-0337 /17 - Public and Indian Housing,$75.3M,$216.0M,34.9%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Homeless Assistance Grants,86-0192,FY2015-FY2017,2017,86-0192 15/17 - Homeless Assistance Grants,$13.1M,$190.7M,6.9%
May,2017,Department of Housing and Urban Development,Housing Programs,Housing for Persons with Disabilities,86-0237,FY2017-FY2020,2020,86-0237 17/20 - Housing for Persons with Disabilities,$99.5M,$146.2M,68.1%
May,2017,Department of Housing and Urban Development,Office of Lead Hazard Control and Healthy Homes,Lead Hazard Reduction,86-0174,FY2017-FY2018,2018,86-0174 17/18 - Lead Hazard Reduction,$145.0M,$145.0M,100.0%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Choice Neighborhoods Initiative,86-0349,FY2017-FY2019,2019,86-0349 17/19 - Choice Neighborhoods Initiative,$137.5M,$137.5M,100.0%
May,2017,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Liquidating Account,86-4238,No Year,No Year,86-4238 /X - Guarantees of Mortgage-backed Securities Liquidating Account,$128.3M,$128.6M,99.8%
May,2017,Department of Housing and Urban Development,Management and Administration,Office of Inspector General,86-0189,FY2017,2017,86-0189 /17 - Office of Inspector General,$45.9M,$128.3M,35.8%
May,2017,Department of Housing and Urban Development,Housing Programs,Housing for the Elderly,86-0320,FY2016-FY2019,2019,86-0320 16/19 - Housing for the Elderly,$50.0M,$123.3M,40.6%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Choice Neighborhoods Initiative,86-0349,FY2016-FY2018,2018,86-0349 16/18 - Choice Neighborhoods Initiative,$0.0M,$122.3M,0.0%
May,2017,Department of Housing and Urban Development,Management and Administration,Community Planning and Development,86-0338,FY2017,2017,86-0338 /17 - Community Planning and Development,$38.4M,$110.0M,34.9%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Housing Opportunities for Persons with AIDS,86-0308,FY2016-FY2017,2017,86-0308 16/17 - Housing Opportunities for Persons with AIDS,$1.2M,$89.7M,1.3%
May,2017,Department of Housing and Urban Development,Policy Development and Research,Research and Technology,86-0108,FY2017-FY2018,2018,86-0108 17/18 - Research and Technology,$57.3M,$89.0M,64.3%
May,2017,Department of Housing and Urban Development,Community Planning and Development,Community Development Loan Guarantees Financing Account,86-4096,No Year,No Year,86-4096 /X - Community Development Loan Guarantees Financing Account,$83.7M,$83.7M,100.0%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Family Self-Sufficiency,86-0350,FY2017-FY2018,2018,86-0350 17/18 - Family Self-Sufficiency,$75.0M,$75.0M,100.0%
May,2017,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage Insurance Program Account,86-0183,FY2017-FY2018,2018,86-0183 17/18 - FHA-mutual Mortgage Insurance Program Account,$59.4M,$74.6M,79.6%
May,2017,Department of Housing and Urban Development,Management and Administration,Fair Housing and Equal Opportunity,86-0340,FY2017,2017,86-0340 /17 - Fair Housing and Equal Opportunity,$26.6M,$72.0M,36.9%
May,2017,Department of Housing and Urban Development,Fair Housing and Equal Opportunity,Fair Housing Activities,86-0144,FY2017-FY2018,2018,86-0144 17/18 - Fair Housing Activities,$65.7M,$65.7M,100.0%
May,2017,Department of Housing and Urban Development,Management and Administration,Information Technology Fund,86-4586,FY2016-FY2017,2017,86-4586 16/17 - Information Technology Fund,$48.2M,$65.2M,73.8%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Tenant-based Rental Assistance,86-0302,FY2017-FY2018,2018,86-0302 17/18 - Tenant-based Rental Assistance,$42.5M,$62.0M,68.5%
May,2017,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Capital Fund,86-0304,FY2016-FY2019,2019,86-0304 16/19 - Public Housing Capital Fund,$22.7M,$62.0M,36.6%
May,2017,Department of Housing and Urban Development,Housing Programs,Housing for Persons with Disabilities,86-0237,FY2016-FY2019,2019,86-0237 16/19 - Housing for Persons with Disabilities,$19.9M,$59.8M,33.3%
