Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Feb,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2011-FY2013,2013,12-16-0181 11/13 - Office of Job Corps,$0.3M,$0.8M,37.5%
Feb,2013,Department of Labor,Employment and Training Administration,"Federal Addtl Unemployment Compensation Program, Recovery Act",16-1800,No Year,No Year,"16-1800 /X - Federal Addtl Unemployment Compensation Program, Recovery Act",$0.7M,$0.7M,100.0%
Feb,2013,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,No Year,No Year,16-0165 /X - Salaries and Expenses,$0.4M,$0.4M,100.0%
Feb,2013,Department of Labor,Departmental Management,Veterans Employment and Training,16-0164,FY2012-FY2013,2013,16-0164 12/13 - Veterans Employment and Training,$0.2M,$0.2M,100.0%
Feb,2013,Department of Labor,Employment and Training Administration,Training and Employment Services,14-16-0174,FY2012-FY2013,2013,14-16-0174 12/13 - Training and Employment Services,$0.2M,$0.2M,100.0%
Feb,2013,Department of Labor,Departmental Management,Gifts and Bequests,16-8131,No Year,No Year,16-8131 /X - Gifts and Bequests,$0.1M,$0.1M,100.0%
Feb,2013,Department of State,Administration of Foreign Affairs,Diplomatic and Consular Program,19-0113,FY2013-FY2014,2014,19-0113 13/14 - Diplomatic and Consular Program,"$5,634.6M","$7,699.2M",73.2%
Feb,2013,Department of State,Administration of Foreign Affairs,Diplomatic and Consular Program,19-0113,FY2012-FY2013,2013,19-0113 12/13 - Diplomatic and Consular Program,"$4,949.6M","$5,575.8M",88.8%
Feb,2013,Department of State,Administration of Foreign Affairs,Diplomatic and Consular Program,19-0113,No Year,No Year,19-0113 /X - Diplomatic and Consular Program,"$4,360.5M","$5,510.2M",79.1%
Feb,2013,Department of State,Administration of Foreign Affairs,"Embassy Security, Construction, and Maintenance",19-0535,No Year,No Year,"19-0535 /X - Embassy Security, Construction, and Maintenance","$4,596.7M","$5,140.6M",89.4%
Feb,2013,Department of State,Administration of Foreign Affairs,Working Capital Fund,19-4519,No Year,No Year,19-4519 /X - Working Capital Fund,"$3,137.9M","$4,719.2M",66.5%
Feb,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2012-FY2013,2013,19-11-1022 12/13 - International Narcotics Control,"$1,305.9M","$1,400.5M",93.2%
Feb,2013,Department of State,Other,Global Health Programs,75-19-1031,FY2012-FY2016,2016,75-19-1031 12/16 - Global Health Programs,$852.7M,"$1,330.4M",64.1%
Feb,2013,Department of State,International Organizations and Conferences,Contributions to International Organizations,19-1126,FY2013,2013,19-1126 /13 - Contributions to International Organizations,$143.4M,"$1,106.1M",13.0%
Feb,2013,Department of State,Other,Global Health Programs,72-19-1031,FY2012-FY2016,2016,72-19-1031 12/16 - Global Health Programs,$559.2M,$966.6M,57.8%
Feb,2013,Department of State,Other,Migration and Refugee Assistance,19-1143,No Year,No Year,19-1143 /X - Migration and Refugee Assistance,$227.4M,$849.7M,26.8%
Feb,2013,Department of State,Other,Global Health Programs,19-1031,FY2012-FY2016,2016,19-1031 12/16 - Global Health Programs,$684.3M,$848.5M,80.6%
Feb,2013,Department of State,International Organizations and Conferences,Contributions for International Peacekeeping Activities,19-1124,FY2013,2013,19-1124 /13 - Contributions for International Peacekeeping Activities,$719.3M,$757.8M,94.9%
Feb,2013,Department of State,Other,Global Health Programs,72-19-1031,FY2012-FY2013,2013,72-19-1031 12/13 - Global Health Programs,$353.2M,$541.3M,65.2%
Feb,2013,Department of State,Other,Global Health Programs,19-1031,No Year,No Year,19-1031 /X - Global Health Programs,$413.4M,$431.1M,95.9%
Feb,2013,Department of State,Administration of Foreign Affairs,Foreign Service Retirement and Disability Fund,19-8186,No Year,No Year,19-8186 /X - Foreign Service Retirement and Disability Fund,$0.0M,$372.1M,0.0%
Feb,2013,Department of State,Administration of Foreign Affairs,Educational and Cultural Exchange Programs,19-0209,No Year,No Year,19-0209 /X - Educational and Cultural Exchange Programs,$202.7M,$309.2M,65.6%
Feb,2013,Department of State,Administration of Foreign Affairs,Foreign Service National Separation Liability Trust Fund,19-8340,No Year,No Year,19-8340 /X - Foreign Service National Separation Liability Trust Fund,$279.1M,$289.0M,96.6%
Feb,2013,Department of State,Other,Global Health Programs,19-1031,FY2013-FY2017,2017,19-1031 13/17 - Global Health Programs,$267.1M,$269.9M,98.9%
Feb,2013,Department of State,Other,Global Health Programs,75-19-1031,No Year,No Year,75-19-1031 /X - Global Health Programs,$188.2M,$263.7M,71.4%
Feb,2013,Department of State,Other,Global Health Programs,72-19-1031,No Year,No Year,72-19-1031 /X - Global Health Programs,$194.8M,$253.4M,76.9%
Feb,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2013-FY2014,2014,19-11-1022 13/14 - International Narcotics Control,$74.5M,$117.7M,63.3%
Feb,2013,Department of State,International Commissions,"Construction, IBWC",19-1078,No Year,No Year,"19-1078 /X - Construction, IBWC",$92.5M,$103.4M,89.5%
Feb,2013,Department of State,Administration of Foreign Affairs,H-1B and L Fraud Prevention and Detection,19-5515,No Year,No Year,19-5515 /X - H-1B and L Fraud Prevention and Detection,$89.5M,$101.8M,88.0%
Feb,2013,Department of State,Other,Democracy Fund,19-1121,FY2012-FY2013,2013,19-1121 12/13 - Democracy Fund,$65.8M,$68.0M,96.8%
Feb,2013,Department of State,International Organizations and Conferences,Contributions for International Peacekeeping Activities,19-1124,FY2012-FY2013,2013,19-1124 12/13 - Contributions for International Peacekeeping Activities,$51.4M,$58.1M,88.5%
Feb,2013,Department of State,Other,National Endowment for Democracy,19-0210,No Year,No Year,19-0210 /X - National Endowment for Democracy,$6.7M,$57.8M,11.6%
Feb,2013,Department of State,Other,Migration and Refugee Assistance,19-1143,FY2012-FY2013,2013,19-1143 12/13 - Migration and Refugee Assistance,$0.0M,$48.1M,0.0%
Feb,2013,Department of State,Other,Democracy Fund,72-19-1121,FY2012-FY2013,2013,72-19-1121 12/13 - Democracy Fund,$26.4M,$44.6M,59.3%
Feb,2013,Department of State,Administration of Foreign Affairs,Unconditional Gift Fund,19-8821,No Year,No Year,19-8821 /X - Unconditional Gift Fund,$38.2M,$44.1M,86.6%
Feb,2013,Department of State,Administration of Foreign Affairs,Civilian Stabilization Initiative,19-0121,No Year,No Year,19-0121 /X - Civilian Stabilization Initiative,$21.4M,$42.4M,50.5%
Feb,2013,Department of State,Administration of Foreign Affairs,Emergencies in the Diplomatic and Consular Service,19-0522,No Year,No Year,19-0522 /X - Emergencies in the Diplomatic and Consular Service,$37.6M,$41.2M,91.2%
Feb,2013,Department of State,Other,Global Health Programs,11-19-1031,FY2012-FY2016,2016,11-19-1031 12/16 - Global Health Programs,$35.5M,$39.8M,89.1%
Feb,2013,Department of State,Administration of Foreign Affairs,Capital Investment Fund,19-0120,No Year,No Year,19-0120 /X - Capital Investment Fund,$34.7M,$39.5M,87.6%
Feb,2013,Department of State,Other,Global Health Programs,97-19-1031,FY2012-FY2016,2016,97-19-1031 12/16 - Global Health Programs,$39.3M,$39.3M,100.0%
Feb,2013,Department of State,Other,Global Health Programs,72-19-1031,FY2013-FY2014,2014,72-19-1031 13/14 - Global Health Programs,$36.2M,$36.2M,100.0%
Feb,2013,Department of State,International Commissions,"Salaries and Expenses, IBWC",19-1069,FY2013,2013,"19-1069 /13 - Salaries and Expenses, IBWC",$15.0M,$33.2M,45.0%
Feb,2013,Department of State,Administration of Foreign Affairs,Office of the Inspector General,19-0529,FY2013,2013,19-0529 /13 - Office of the Inspector General,$8.0M,$32.7M,24.5%
Feb,2013,Department of State,Other,Complex Crises Fund,72-1015,FY2012-FY2013,2013,72-1015 12/13 - Complex Crises Fund,$11.6M,$31.6M,36.6%
Feb,2013,Department of State,Other,International Narcotics Control,19-11-1022,No Year,No Year,19-11-1022 /X - International Narcotics Control,$31.0M,$31.0M,100.0%
Feb,2013,Department of State,Administration of Foreign Affairs,Office of the Inspector General,19-0529,FY2013-FY2014,2014,19-0529 13/14 - Office of the Inspector General,$1.7M,$25.0M,6.8%
Feb,2013,Department of State,Other,International Litigation Fund,19-5177,No Year,No Year,19-5177 /X - International Litigation Fund,$20.1M,$23.1M,87.3%
Feb,2013,Department of State,Administration of Foreign Affairs,Protection of Foreign Missions and Officials,19-0520,FY2012-FY2013,2013,19-0520 12/13 - Protection of Foreign Missions and Officials,$20.4M,$20.6M,99.1%
Feb,2013,Department of State,International Commissions,International Fisheries Commissions,19-1087,FY2013,2013,19-1087 /13 - International Fisheries Commissions,$5.4M,$17.7M,30.2%
Feb,2013,Department of State,Administration of Foreign Affairs,"Conditional Gift Fund, General",19-8822,No Year,No Year,"19-8822 /X - Conditional Gift Fund, General",$17.1M,$17.2M,99.5%
Feb,2013,Department of State,Other,Complex Crises Fund,72-1015,No Year,No Year,72-1015 /X - Complex Crises Fund,$14.2M,$17.1M,83.5%
Feb,2013,Department of State,Other,Center for Middle Eastern-Western Dialogue Trust Fund,19-8813,No Year,No Year,19-8813 /X - Center for Middle Eastern-Western Dialogue Trust Fund,$17.0M,$17.0M,100.0%
Feb,2013,Department of State,Other,Global Health Programs,11-19-1031,No Year,No Year,11-19-1031 /X - Global Health Programs,$15.2M,$16.6M,91.5%
Feb,2013,Department of State,Other,United States Emergency Refugee and Migration Assistance Fund,19-11-0040,No Year,No Year,19-11-0040 /X - United States Emergency Refugee and Migration Assistance Fund,$1.0M,$16.0M,6.4%
Feb,2013,Department of State,Administration of Foreign Affairs,Protection of Foreign Missions and Officials,19-0520,FY2013-FY2014,2014,19-0520 13/14 - Protection of Foreign Missions and Officials,$12.0M,$13.2M,91.2%
Feb,2013,Department of State,Administration of Foreign Affairs,Payment to the American Institute in Taiwan,19-0523,FY2013,2013,19-0523 /13 - Payment to the American Institute in Taiwan,$0.5M,$12.9M,4.0%
Feb,2013,Department of State,Administration of Foreign Affairs,Office of the Inspector General,19-0529,FY2012-FY2013,2013,19-0529 12/13 - Office of the Inspector General,$3.3M,$12.5M,26.2%
Feb,2013,Department of State,Administration of Foreign Affairs,Educational and Cultural Exchange Programs,19-0209,FY2012-FY2013,2013,19-0209 12/13 - Educational and Cultural Exchange Programs,$11.7M,$12.3M,94.6%
Feb,2013,Department of State,Other,United States Emergency Refugee and Migration Assistance Fund,11-0040,No Year,No Year,11-0040 /X - United States Emergency Refugee and Migration Assistance Fund,$9.2M,$9.2M,100.0%
Feb,2013,Department of State,Other,Payment to the Asia Foundation,19-0525,No Year,No Year,19-0525 /X - Payment to the Asia Foundation,$0.8M,$8.5M,9.7%
Feb,2013,Department of State,Other,Global HIV/AIDs Initiative,72-19-1030,No Year,No Year,72-19-1030 /X - Global HIV/AIDs Initiative,$8.1M,$8.5M,95.3%
Feb,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2008-FY2013,2013,19-11-1022 08/13 - International Narcotics Control,$6.0M,$7.6M,79.9%
Feb,2013,Department of State,Other,Global HIV/AIDs Initiative,97-19-1030,No Year,No Year,97-19-1030 /X - Global HIV/AIDs Initiative,$6.6M,$7.5M,87.6%
Feb,2013,Department of State,Other,Global HIV/AIDs Initiative,75-19-1030,No Year,No Year,75-19-1030 /X - Global HIV/AIDs Initiative,$5.3M,$6.9M,76.5%
Feb,2013,Department of State,Other,Global HIV/AIDs Initiative,19-1030,No Year,No Year,19-1030 /X - Global HIV/AIDs Initiative,$6.5M,$6.8M,95.7%
Feb,2013,Department of State,International Organizations and Conferences,Contributions to International Organizations,19-1126,No Year,No Year,19-1126 /X - Contributions to International Organizations,$6.1M,$6.1M,100.0%
Feb,2013,Department of State,International Commissions,"American Sections, International Commissions",19-1082,FY2013,2013,"19-1082 /13 - American Sections, International Commissions",$2.9M,$6.0M,47.8%
Feb,2013,Department of State,Other,"International Center, Washington, D.C.",19-5151,No Year,No Year,"19-5151 /X - International Center, Washington, D.C.",$5.0M,$5.7M,88.5%
Feb,2013,Department of State,Other,East-West Center,19-0202,FY2013,2013,19-0202 /13 - East-West Center,$0.0M,$5.3M,0.0%
Feb,2013,Department of State,Other,Global Health Programs,11-19-1031,FY2013-FY2017,2017,11-19-1031 13/17 - Global Health Programs,$5.0M,$5.0M,100.0%
Feb,2013,Department of State,Administration of Foreign Affairs,Repatriation Loans Financing Account,19-4107,No Year,No Year,19-4107 /X - Repatriation Loans Financing Account,$1.8M,$4.8M,37.1%
Feb,2013,Department of State,Administration of Foreign Affairs,Representation Allowances,19-0545,FY2013,2013,19-0545 /13 - Representation Allowances,$1.5M,$4.0M,38.6%
Feb,2013,Department of State,Other,International Narcotics Control,11-1022,FY2011-FY2016,2016,11-1022 11/16 - International Narcotics Control,$3.7M,$3.7M,100.0%
Feb,2013,Department of State,Other,Andean Counterdrug Programs,72-19-1154,No Year,No Year,72-19-1154 /X - Andean Counterdrug Programs,$2.7M,$2.7M,100.0%
Feb,2013,Department of State,Other,Fishermen's Guaranty Fund,19-5121,No Year,No Year,19-5121 /X - Fishermen's Guaranty Fund,$2.7M,$2.7M,100.0%
Feb,2013,Department of State,Administration of Foreign Affairs,Office of the Inspector General,19-0529,FY2010-FY2013,2013,19-0529 10/13 - Office of the Inspector General,$2.5M,$2.6M,97.4%
Feb,2013,Department of State,Administration of Foreign Affairs,Foreign Service National Defined Contributions Retirement Fund,19-5497,No Year,No Year,19-5497 /X - Foreign Service National Defined Contributions Retirement Fund,$0.3M,$2.4M,14.1%
Feb,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2009-FY2014,2014,19-11-1022 09/14 - International Narcotics Control,$2.3M,$2.4M,95.0%
Feb,2013,Department of State,Administration of Foreign Affairs,Salaries and Expenses,19-0107,No Year,No Year,19-0107 /X - Salaries and Expenses,$1.0M,$1.1M,99.1%
Feb,2013,Department of State,Administration of Foreign Affairs,International Information Programs,19-0201,No Year,No Year,19-0201 /X - International Information Programs,$1.0M,$1.0M,100.0%
Feb,2013,Department of State,Other,International Narcotics Control,11-1022,FY2012-FY2013,2013,11-1022 12/13 - International Narcotics Control,$1.0M,$1.0M,100.0%
Feb,2013,Department of State,Administration of Foreign Affairs,Repatriation Loans Program Account,19-0601,FY2013,2013,19-0601 /13 - Repatriation Loans Program Account,$0.2M,$0.9M,20.9%
Feb,2013,Department of State,Administration of Foreign Affairs,"Embassy Security, Construction, and Maintenance",72-19-0535,No Year,No Year,"72-19-0535 /X - Embassy Security, Construction, and Maintenance",$0.6M,$0.6M,100.0%
Feb,2013,Department of State,Other,Andean Counterdrug Programs,19-1154,No Year,No Year,19-1154 /X - Andean Counterdrug Programs,$0.6M,$0.6M,100.0%
Feb,2013,Department of State,Other,Fishermen's Protective Fund,19-5116,No Year,No Year,19-5116 /X - Fishermen's Protective Fund,$0.6M,$0.6M,100.0%
Feb,2013,Department of State,Administration of Foreign Affairs,Buying Power Maintenance,19-0524,No Year,No Year,19-0524 /X - Buying Power Maintenance,$0.5M,$0.5M,100.0%
Feb,2013,Department of State,Administration of Foreign Affairs,Trust Funds,19-8167,No Year,No Year,19-8167 /X - Trust Funds,$0.3M,$0.3M,100.0%
Feb,2013,Department of State,International Commissions,"American Sections, International Commissions",19-1082,No Year,No Year,"19-1082 /X - American Sections, International Commissions",$0.2M,$0.3M,61.8%
Feb,2013,Department of State,Other,International Narcotics Control,20-11-1022,No Year,No Year,20-11-1022 /X - International Narcotics Control,$0.3M,$0.3M,100.0%
Feb,2013,Department of State,Other,Global Health Programs,16-19-1031,No Year,No Year,16-19-1031 /X - Global Health Programs,$0.3M,$0.3M,100.0%
Feb,2013,Department of State,Other,Eisenhower Exchange Fellowship Program Trust Fund,95-8276,No Year,No Year,95-8276 /X - Eisenhower Exchange Fellowship Program Trust Fund,$0.3M,$0.3M,100.0%
Feb,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2010-FY2015,2015,19-11-1022 10/15 - International Narcotics Control,$0.2M,$0.2M,100.0%
Feb,2013,Department of State,Other,Global Health Programs,72-19-1031,FY2008-FY2013,2013,72-19-1031 08/13 - Global Health Programs,$0.2M,$0.2M,100.0%
Feb,2013,Department of State,Other,Global Health Programs,16-19-1031,FY2012-FY2016,2016,16-19-1031 12/16 - Global Health Programs,$0.2M,$0.2M,100.0%
Feb,2013,Department of State,Other,Democracy Fund,19-1121,FY2009-FY2015,2015,19-1121 09/15 - Democracy Fund,$0.2M,$0.2M,100.0%
